creative_id,image_url,creative_format,content_type,image_tags,sentiment_score,audit_status,created_date,campaign_id
CRE_001265,https://demo-assets.com/creatives/CRE_001265.jpg,Native,Promotional,"sale,discount,offer,urgent,modern,trendy,bold",-0.23,Approved,2024-03-16,CAM_000322
CRE_001266,https://demo-assets.com/creatives/CRE_001266.jpg,Native,Testimonial,"review,customer,satisfaction,trust,classic,modern,professional",0.42,Approved,2024-06-18,CAM_000322
CRE_001267,https://demo-assets.com/creatives/CRE_001267.mp4,Video,Testimonial,"review,customer,satisfaction,trust,modern,trendy",0.24,Approved,2025-09-08,CAM_000323
CRE_001268,https://demo-assets.com/creatives/CRE_001268.png,CTV,Promotional,"sale,discount,offer,urgent,colorful,subtle",0.19,Under Review,2025-09-01,CAM_000323
CRE_001269,https://demo-assets.com/creatives/CRE_001269.png,Video,Educational,"informative,tutorial,how-to,expert,classic,subtle,modern",-0.66,Approved,2025-07-30,CAM_000323
CRE_001270,https://demo-assets.com/creatives/CRE_001270.jpg,CTV,Lifestyle,"people,lifestyle,authentic,emotional,subtle,classic",0.57,Approved,2025-08-02,CAM_000324
CRE_001271,https://demo-assets.com/creatives/CRE_001271.gif,Native,User Generated,"real,community,user,authentic,modern",0.67,Pending,2024-02-21,CAM_000324
CRE_001272,https://demo-assets.com/creatives/CRE_001272.mp4,CTV,User Generated,"real,community,user,authentic,classic,modern,trendy",-0.3,Approved,2024-05-16,CAM_000324
CRE_001273,https://demo-assets.com/creatives/CRE_001273.mp4,Audio,Educational,"informative,tutorial,how-to,expert,colorful,bold",-0.79,Under Review,2024-06-22,CAM_000325
CRE_001274,https://demo-assets.com/creatives/CRE_001274.jpg,Native,Brand Story,"heritage,story,values,mission,trendy,bold,modern",0.38,Under Review,2023-12-19,CAM_000325
CRE_001275,https://demo-assets.com/creatives/CRE_001275.png,Social Post,Lifestyle,"people,lifestyle,authentic,emotional,modern,subtle,colorful",-0.37,Rejected,2025-02-23,CAM_000325
CRE_001276,https://demo-assets.com/creatives/CRE_001276.mp4,Banner,Product Shot,"product,clean,minimalist,brand,professional",0.63,Approved,2024-09-24,CAM_000326
CRE_001277,https://demo-assets.com/creatives/CRE_001277.gif,Audio,Educational,"informative,tutorial,how-to,expert,bold,modern,subtle",-0.6,Rejected,2025-01-16,CAM_000326
CRE_001278,https://demo-assets.com/creatives/CRE_001278.png,Display,Educational,"informative,tutorial,how-to,expert,professional,modern,bold",0.39,Approved,2025-06-08,CAM_000326
CRE_001279,https://demo-assets.com/creatives/CRE_001279.gif,Banner,Testimonial,"review,customer,satisfaction,trust,colorful,trendy",-0.23,Approved,2025-01-23,CAM_000327
CRE_001280,https://demo-assets.com/creatives/CRE_001280.gif,Banner,Testimonial,"review,customer,satisfaction,trust,bold,colorful",-0.74,Pending,2024-07-10,CAM_000327
CRE_001281,https://demo-assets.com/creatives/CRE_001281.jpg,CTV,Brand Story,"heritage,story,values,mission,bold,professional",-0.44,Approved,2024-11-01,CAM_000327
CRE_001282,https://demo-assets.com/creatives/CRE_001282.gif,Native,Testimonial,"review,customer,satisfaction,trust,trendy,modern,colorful",0.28,Approved,2024-07-17,CAM_000328
CRE_001283,https://demo-assets.com/creatives/CRE_001283.jpg,Audio,Educational,"informative,tutorial,how-to,expert,modern,bold",0.56,Approved,2024-04-25,CAM_000328
CRE_001284,https://demo-assets.com/creatives/CRE_001284.png,Video,Lifestyle,"people,lifestyle,authentic,emotional,trendy,colorful,modern",0.15,Approved,2024-11-24,CAM_000328
CRE_001285,https://demo-assets.com/creatives/CRE_001285.mp4,Banner,Educational,"informative,tutorial,how-to,expert,colorful,subtle",-0.21,Rejected,2024-08-02,CAM_000329
CRE_001286,https://demo-assets.com/creatives/CRE_001286.mp4,Display,User Generated,"real,community,user,authentic,modern,bold",-0.06,Pending,2023-12-15,CAM_000329
CRE_001287,https://demo-assets.com/creatives/CRE_001287.png,Audio,Product Shot,"product,clean,minimalist,brand,colorful,bold,classic",-0.22,Approved,2024-12-29,CAM_000329
CRE_001288,https://demo-assets.com/creatives/CRE_001288.gif,Native,Brand Story,"heritage,story,values,mission,trendy,classic,modern",0.19,Under Review,2024-11-07,CAM_000330
CRE_001289,https://demo-assets.com/creatives/CRE_001289.mp4,Display,Testimonial,"review,customer,satisfaction,trust,subtle,modern,classic",-0.5,Approved,2025-01-21,CAM_000330
CRE_001290,https://demo-assets.com/creatives/CRE_001290.mp4,Native,Brand Story,"heritage,story,values,mission,subtle,modern,colorful",-0.54,Approved,2024-02-04,CAM_000330
CRE_001291,https://demo-assets.com/creatives/CRE_001291.gif,Rich Media,Testimonial,"review,customer,satisfaction,trust,bold,classic,trendy",-0.65,Pending,2023-12-19,CAM_000331
CRE_001292,https://demo-assets.com/creatives/CRE_001292.gif,Native,Lifestyle,"people,lifestyle,authentic,emotional,bold,colorful,professional",0.81,Approved,2025-01-24,CAM_000331
CRE_001293,https://demo-assets.com/creatives/CRE_001293.gif,Audio,Lifestyle,"people,lifestyle,authentic,emotional,professional,trendy",0.13,Approved,2025-06-27,CAM_000331
CRE_001294,https://demo-assets.com/creatives/CRE_001294.gif,Display,Lifestyle,"people,lifestyle,authentic,emotional,bold,classic",0.46,Under Review,2025-07-04,CAM_000332
CRE_001295,https://demo-assets.com/creatives/CRE_001295.gif,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,classic",-0.04,Approved,2024-07-19,CAM_000332
CRE_001296,https://demo-assets.com/creatives/CRE_001296.jpg,Audio,Educational,"informative,tutorial,how-to,expert,trendy",-0.11,Approved,2025-07-04,CAM_000332
CRE_001297,https://demo-assets.com/creatives/CRE_001297.mp4,Rich Media,Testimonial,"review,customer,satisfaction,trust,subtle",0.58,Pending,2025-03-25,CAM_000333
CRE_001298,https://demo-assets.com/creatives/CRE_001298.gif,Display,Educational,"informative,tutorial,how-to,expert,subtle",-0.51,Under Review,2025-01-01,CAM_000333
CRE_001299,https://demo-assets.com/creatives/CRE_001299.jpg,Native,Testimonial,"review,customer,satisfaction,trust,modern,trendy",-0.7,Approved,2024-10-26,CAM_000333
CRE_001300,https://demo-assets.com/creatives/CRE_001300.gif,Display,User Generated,"real,community,user,authentic,trendy,classic",-0.43,Under Review,2024-01-03,CAM_000334
CRE_001301,https://demo-assets.com/creatives/CRE_001301.png,CTV,Lifestyle,"people,lifestyle,authentic,emotional,trendy,professional,bold",0.14,Pending,2023-10-29,CAM_000334
CRE_001302,https://demo-assets.com/creatives/CRE_001302.mp4,CTV,Product Shot,"product,clean,minimalist,brand,trendy,bold",-0.73,Pending,2024-10-03,CAM_000334
CRE_001303,https://demo-assets.com/creatives/CRE_001303.gif,Native,Promotional,"sale,discount,offer,urgent,subtle,professional",0.09,Pending,2025-02-16,CAM_000335
CRE_001304,https://demo-assets.com/creatives/CRE_001304.jpg,Rich Media,User Generated,"real,community,user,authentic,modern,trendy",-0.3,Approved,2024-01-22,CAM_000335
CRE_001305,https://demo-assets.com/creatives/CRE_001305.gif,CTV,User Generated,"real,community,user,authentic,professional,colorful,subtle",0.28,Rejected,2025-05-14,CAM_000335
CRE_001306,https://demo-assets.com/creatives/CRE_001306.gif,Social Post,Testimonial,"review,customer,satisfaction,trust,modern,bold,classic",0.63,Under Review,2023-12-25,CAM_000336
CRE_001307,https://demo-assets.com/creatives/CRE_001307.mp4,Display,Educational,"informative,tutorial,how-to,expert,colorful,subtle,trendy",0.47,Approved,2023-10-01,CAM_000336
CRE_001308,https://demo-assets.com/creatives/CRE_001308.png,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,trendy",0.26,Approved,2024-04-29,CAM_000336
CRE_001309,https://demo-assets.com/creatives/CRE_001309.gif,Native,Promotional,"sale,discount,offer,urgent,classic,subtle,trendy",0.76,Approved,2025-08-20,CAM_000337
CRE_001310,https://demo-assets.com/creatives/CRE_001310.mp4,Banner,Brand Story,"heritage,story,values,mission,bold,professional",0.8,Approved,2025-08-11,CAM_000337
CRE_001311,https://demo-assets.com/creatives/CRE_001311.gif,Audio,Lifestyle,"people,lifestyle,authentic,emotional,subtle,colorful",-0.1,Approved,2024-04-18,CAM_000337
CRE_001312,https://demo-assets.com/creatives/CRE_001312.png,Display,Lifestyle,"people,lifestyle,authentic,emotional,colorful",0.8,Approved,2025-03-07,CAM_000338
CRE_001313,https://demo-assets.com/creatives/CRE_001313.png,Rich Media,User Generated,"real,community,user,authentic,colorful,trendy,professional",0.43,Approved,2025-05-01,CAM_000338
CRE_001314,https://demo-assets.com/creatives/CRE_001314.png,Video,Testimonial,"review,customer,satisfaction,trust,bold,classic",-0.38,Approved,2024-12-17,CAM_000338
CRE_001315,https://demo-assets.com/creatives/CRE_001315.jpg,Banner,Promotional,"sale,discount,offer,urgent,professional,colorful,trendy",0.81,Approved,2025-03-01,CAM_000339
CRE_001316,https://demo-assets.com/creatives/CRE_001316.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,subtle,bold",-0.11,Approved,2023-12-29,CAM_000339
CRE_001317,https://demo-assets.com/creatives/CRE_001317.gif,CTV,Educational,"informative,tutorial,how-to,expert,classic",-0.68,Approved,2024-01-25,CAM_000339
CRE_001318,https://demo-assets.com/creatives/CRE_001318.mp4,Social Post,Promotional,"sale,discount,offer,urgent,modern,trendy,classic",-0.01,Under Review,2023-12-15,CAM_000340
CRE_001319,https://demo-assets.com/creatives/CRE_001319.mp4,Audio,Promotional,"sale,discount,offer,urgent,subtle,classic",0.24,Approved,2023-09-29,CAM_000340
CRE_001320,https://demo-assets.com/creatives/CRE_001320.png,Display,Product Shot,"product,clean,minimalist,brand,subtle,trendy",0.37,Approved,2025-08-29,CAM_000340
CRE_001321,https://demo-assets.com/creatives/CRE_001321.mp4,Video,Educational,"informative,tutorial,how-to,expert,subtle",0.69,Under Review,2024-12-03,CAM_000341
CRE_001322,https://demo-assets.com/creatives/CRE_001322.png,Audio,Product Shot,"product,clean,minimalist,brand,bold,classic,subtle",0.37,Approved,2024-11-25,CAM_000341
CRE_001323,https://demo-assets.com/creatives/CRE_001323.png,Display,Lifestyle,"people,lifestyle,authentic,emotional,modern",0.52,Approved,2024-11-30,CAM_000341
CRE_001324,https://demo-assets.com/creatives/CRE_001324.png,Display,Product Shot,"product,clean,minimalist,brand,classic",-0.64,Pending,2024-11-18,CAM_000342
CRE_001325,https://demo-assets.com/creatives/CRE_001325.mp4,Display,Educational,"informative,tutorial,how-to,expert,trendy,subtle",-0.55,Pending,2024-02-25,CAM_000342
CRE_001326,https://demo-assets.com/creatives/CRE_001326.mp4,Banner,Testimonial,"review,customer,satisfaction,trust,bold,modern,trendy",-0.01,Approved,2023-09-29,CAM_000342
CRE_001327,https://demo-assets.com/creatives/CRE_001327.mp4,Native,Promotional,"sale,discount,offer,urgent,bold",0.36,Approved,2023-11-07,CAM_000343
CRE_001328,https://demo-assets.com/creatives/CRE_001328.mp4,Video,Testimonial,"review,customer,satisfaction,trust,trendy",0.69,Approved,2025-04-01,CAM_000343
CRE_001329,https://demo-assets.com/creatives/CRE_001329.gif,Native,User Generated,"real,community,user,authentic,professional",-0.4,Approved,2023-12-16,CAM_000343
CRE_001330,https://demo-assets.com/creatives/CRE_001330.jpg,Banner,User Generated,"real,community,user,authentic,colorful,bold",0.6,Under Review,2025-05-19,CAM_000344
CRE_001331,https://demo-assets.com/creatives/CRE_001331.mp4,Display,Brand Story,"heritage,story,values,mission,bold,subtle,modern",0.19,Approved,2024-08-17,CAM_000344
CRE_001332,https://demo-assets.com/creatives/CRE_001332.jpg,Banner,Promotional,"sale,discount,offer,urgent,classic,subtle",-0.57,Under Review,2024-12-27,CAM_000344
CRE_001333,https://demo-assets.com/creatives/CRE_001333.jpg,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,subtle,modern",-0.65,Under Review,2024-01-22,CAM_000345
CRE_001334,https://demo-assets.com/creatives/CRE_001334.mp4,Video,Testimonial,"review,customer,satisfaction,trust,bold",0.46,Pending,2024-06-18,CAM_000345
CRE_001335,https://demo-assets.com/creatives/CRE_001335.jpg,Rich Media,Promotional,"sale,discount,offer,urgent,trendy,subtle,modern",-0.46,Approved,2024-08-20,CAM_000345
CRE_001336,https://demo-assets.com/creatives/CRE_001336.gif,Social Post,Brand Story,"heritage,story,values,mission,modern",0.13,Approved,2024-01-07,CAM_000346
CRE_001337,https://demo-assets.com/creatives/CRE_001337.jpg,CTV,Lifestyle,"people,lifestyle,authentic,emotional,professional,bold",0.51,Approved,2024-02-22,CAM_000346
CRE_001338,https://demo-assets.com/creatives/CRE_001338.png,Native,User Generated,"real,community,user,authentic,trendy",0.05,Under Review,2024-07-04,CAM_000346
CRE_001339,https://demo-assets.com/creatives/CRE_001339.jpg,Banner,Product Shot,"product,clean,minimalist,brand,classic,subtle",-0.52,Approved,2025-08-17,CAM_000347
CRE_001340,https://demo-assets.com/creatives/CRE_001340.gif,Banner,User Generated,"real,community,user,authentic,trendy,classic,colorful",0.35,Approved,2025-07-16,CAM_000347
CRE_001341,https://demo-assets.com/creatives/CRE_001341.jpg,Display,Lifestyle,"people,lifestyle,authentic,emotional,colorful",0.35,Rejected,2025-08-03,CAM_000347
CRE_001342,https://demo-assets.com/creatives/CRE_001342.png,Banner,User Generated,"real,community,user,authentic,colorful",-0.47,Approved,2024-02-19,CAM_000348
CRE_001343,https://demo-assets.com/creatives/CRE_001343.gif,Rich Media,Product Shot,"product,clean,minimalist,brand,bold,professional",0.7,Approved,2025-01-12,CAM_000348
CRE_001344,https://demo-assets.com/creatives/CRE_001344.jpg,CTV,Product Shot,"product,clean,minimalist,brand,trendy,professional",0.75,Approved,2024-02-05,CAM_000348
CRE_001345,https://demo-assets.com/creatives/CRE_001345.jpg,Rich Media,Brand Story,"heritage,story,values,mission,classic,colorful,professional",0.71,Pending,2024-02-06,CAM_000349
CRE_001346,https://demo-assets.com/creatives/CRE_001346.jpg,CTV,Promotional,"sale,discount,offer,urgent,subtle",-0.61,Pending,2024-01-17,CAM_000349
CRE_001347,https://demo-assets.com/creatives/CRE_001347.mp4,Native,Product Shot,"product,clean,minimalist,brand,subtle",0.21,Approved,2025-08-06,CAM_000349
CRE_001348,https://demo-assets.com/creatives/CRE_001348.gif,CTV,Product Shot,"product,clean,minimalist,brand,classic,modern",-0.21,Pending,2024-07-26,CAM_000350
CRE_001349,https://demo-assets.com/creatives/CRE_001349.png,CTV,Educational,"informative,tutorial,how-to,expert,professional,trendy",-0.19,Rejected,2024-12-03,CAM_000350
CRE_001350,https://demo-assets.com/creatives/CRE_001350.gif,CTV,Lifestyle,"people,lifestyle,authentic,emotional,colorful",0.49,Approved,2025-01-24,CAM_000350
CRE_001351,https://demo-assets.com/creatives/CRE_001351.gif,Social Post,Product Shot,"product,clean,minimalist,brand,trendy",0.83,Approved,2025-06-03,CAM_000351
CRE_001352,https://demo-assets.com/creatives/CRE_001352.mp4,Video,Product Shot,"product,clean,minimalist,brand,professional,trendy,colorful",0.51,Approved,2025-06-18,CAM_000351
CRE_001353,https://demo-assets.com/creatives/CRE_001353.gif,CTV,Testimonial,"review,customer,satisfaction,trust,bold",0.66,Approved,2024-07-18,CAM_000351
CRE_001354,https://demo-assets.com/creatives/CRE_001354.mp4,Social Post,Educational,"informative,tutorial,how-to,expert,colorful,professional",0.21,Approved,2025-03-29,CAM_000352
CRE_001355,https://demo-assets.com/creatives/CRE_001355.png,Social Post,Educational,"informative,tutorial,how-to,expert,classic,bold,trendy",-0.43,Approved,2024-11-26,CAM_000352
CRE_001356,https://demo-assets.com/creatives/CRE_001356.mp4,Banner,Educational,"informative,tutorial,how-to,expert,trendy",0.09,Approved,2025-05-03,CAM_000352
CRE_001357,https://demo-assets.com/creatives/CRE_001357.mp4,Banner,User Generated,"real,community,user,authentic,professional,colorful",0.32,Approved,2025-02-16,CAM_000353
CRE_001358,https://demo-assets.com/creatives/CRE_001358.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,bold",-0.43,Approved,2024-06-23,CAM_000353
CRE_001359,https://demo-assets.com/creatives/CRE_001359.mp4,Social Post,Promotional,"sale,discount,offer,urgent,professional,modern,subtle",0.7,Approved,2025-07-26,CAM_000353
CRE_001360,https://demo-assets.com/creatives/CRE_001360.mp4,Rich Media,User Generated,"real,community,user,authentic,bold,professional,modern",0.22,Approved,2024-10-31,CAM_000354
CRE_001361,https://demo-assets.com/creatives/CRE_001361.mp4,CTV,Lifestyle,"people,lifestyle,authentic,emotional,classic",0.75,Pending,2024-10-05,CAM_000354
CRE_001362,https://demo-assets.com/creatives/CRE_001362.mp4,Native,Brand Story,"heritage,story,values,mission,classic,subtle",-0.19,Under Review,2024-12-21,CAM_000354
CRE_001363,https://demo-assets.com/creatives/CRE_001363.gif,Video,Lifestyle,"people,lifestyle,authentic,emotional,professional,colorful,classic",0.53,Under Review,2025-02-05,CAM_000355
CRE_001364,https://demo-assets.com/creatives/CRE_001364.png,Audio,User Generated,"real,community,user,authentic,professional",-0.07,Approved,2023-10-08,CAM_000355
CRE_001365,https://demo-assets.com/creatives/CRE_001365.png,Rich Media,User Generated,"real,community,user,authentic,modern,bold,professional",-0.55,Approved,2023-11-28,CAM_000355
CRE_001366,https://demo-assets.com/creatives/CRE_001366.gif,Banner,Product Shot,"product,clean,minimalist,brand,trendy,bold",-0.37,Approved,2024-08-08,CAM_000356
CRE_001367,https://demo-assets.com/creatives/CRE_001367.gif,Audio,Educational,"informative,tutorial,how-to,expert,professional,subtle",0.45,Under Review,2025-06-11,CAM_000356
CRE_001368,https://demo-assets.com/creatives/CRE_001368.jpg,Audio,Product Shot,"product,clean,minimalist,brand,bold,modern",-0.58,Approved,2025-06-11,CAM_000356
