segment_id,audience_id,segment_name,primary_interest,secondary_interest,lookalike_segment_flag
SEG_002791,AUD_001114,Value Home & Garden Enthusiasts,Travel,Budget Shopping,False
SEG_002792,AUD_001114,Core Outdoor Activities Enthusiasts,Sports,Luxury Goods,False
SEG_002793,AUD_001115,Premium Fashion & Beauty Enthusiasts,Technology,Social Media,False
SEG_002794,AUD_001115,Premium Real Estate Enthusiasts,Health & Wellness,Celebrity News,False
SEG_002795,AUD_001115,Emerging Home & Garden Enthusiasts,Pets,Eco-Friendly,True
SEG_002796,AUD_001116,Niche Finance Enthusiasts,Food & Dining,Social Causes,True
SEG_002797,AUD_001116,Emerging Pets Enthusiasts,Outdoor Activities,Luxury Goods,False
SEG_002798,AUD_001116,Value Books Enthusiasts,Music,Local Events,False
SEG_002799,AUD_001116,Value Entertainment Enthusiasts,Entertainment,Cooking,True
SEG_002800,AUD_001117,Emerging Sports Enthusiasts,Entertainment,International News,True
SEG_002801,AUD_001117,Emerging Science Enthusiasts,Politics,Investment,True
SEG_002802,AUD_001117,Core Food & Dining Enthusiasts,Food & Dining,Budget Shopping,True
SEG_002803,AUD_001117,Value Finance Enthusiasts,Music,Mobile Apps,True
SEG_002804,AUD_001118,Value Technology Enthusiasts,Fitness,Luxury Goods,True
SEG_002805,AUD_001118,Niche Music Enthusiasts,Outdoor Activities,Celebrity News,True
SEG_002806,AUD_001118,Value Technology Enthusiasts,Technology,Photography,True
SEG_002807,AUD_001118,Core Art & Culture Enthusiasts,Books,Social Causes,True
SEG_002808,AUD_001119,Value Art & Culture Enthusiasts,Pets,Luxury Goods,True
SEG_002809,AUD_001119,Emerging Outdoor Activities Enthusiasts,Fitness,Photography,True
SEG_002810,AUD_001119,Premium Food & Dining Enthusiasts,Fitness,Career Development,True
SEG_002811,AUD_001120,Niche Fashion & Beauty Enthusiasts,Fashion & Beauty,E-commerce,True
SEG_002812,AUD_001120,Niche Outdoor Activities Enthusiasts,Travel,Investment,True
SEG_002813,AUD_001120,Core Entertainment Enthusiasts,Entertainment,Eco-Friendly,True
SEG_002814,AUD_001121,Niche Music Enthusiasts,Real Estate,Budget Shopping,False
SEG_002815,AUD_001121,Premium Politics Enthusiasts,Music,Social Media,True
SEG_002816,AUD_001122,Premium Fashion & Beauty Enthusiasts,Automotive,Photography,False
SEG_002817,AUD_001122,Core Food & Dining Enthusiasts,Fitness,DIY Projects,True
SEG_002818,AUD_001123,Core Fashion & Beauty Enthusiasts,Outdoor Activities,Local Events,False
SEG_002819,AUD_001124,Core Technology Enthusiasts,Sports,Career Development,False
SEG_002820,AUD_001124,Emerging Sports Enthusiasts,Entertainment,Cooking,True
SEG_002821,AUD_001125,Core Fashion & Beauty Enthusiasts,Sports,Photography,True
SEG_002822,AUD_001126,Niche Automotive Enthusiasts,Travel,Social Causes,True
SEG_002823,AUD_001126,Niche Automotive Enthusiasts,Finance,E-commerce,False
SEG_002824,AUD_001127,Core Business Enthusiasts,Fashion & Beauty,Investment,True
SEG_002825,AUD_001127,Core Politics Enthusiasts,Politics,Cooking,False
SEG_002826,AUD_001128,Value Sports Enthusiasts,Fitness,Mobile Apps,True
SEG_002827,AUD_001129,Niche Finance Enthusiasts,Books,Luxury Goods,True
SEG_002828,AUD_001129,Emerging Gaming Enthusiasts,Science,Cooking,False
SEG_002829,AUD_001129,Premium Music Enthusiasts,Technology,Social Causes,True
SEG_002830,AUD_001129,Premium Real Estate Enthusiasts,Environment,DIY Projects,False
SEG_002831,AUD_001130,Value Art & Culture Enthusiasts,Pets,Streaming,False
SEG_002832,AUD_001131,Emerging Fitness Enthusiasts,Pets,Mobile Apps,False
SEG_002833,AUD_001131,Value Health & Wellness Enthusiasts,Outdoor Activities,Streaming,True
SEG_002834,AUD_001131,Premium Parenting Enthusiasts,Parenting,Local Events,False
SEG_002835,AUD_001131,Core Automotive Enthusiasts,Fashion & Beauty,Career Development,False
SEG_002836,AUD_001132,Niche Food & Dining Enthusiasts,Real Estate,Budget Shopping,False
SEG_002837,AUD_001133,Niche Real Estate Enthusiasts,Sports,Eco-Friendly,False
SEG_002838,AUD_001133,Emerging Technology Enthusiasts,Technology,Streaming,True
SEG_002839,AUD_001133,Core Business Enthusiasts,Books,Social Causes,True
SEG_002840,AUD_001134,Value Automotive Enthusiasts,Pets,Local Events,False
SEG_002841,AUD_001134,Emerging Outdoor Activities Enthusiasts,Technology,Celebrity News,True
SEG_002842,AUD_001134,Value Real Estate Enthusiasts,Parenting,Mobile Apps,False
SEG_002843,AUD_001135,Core Entertainment Enthusiasts,Sports,Luxury Goods,True
SEG_002844,AUD_001135,Premium Entertainment Enthusiasts,Health & Wellness,Social Media,True
SEG_002845,AUD_001135,Premium Gaming Enthusiasts,Education,Luxury Goods,True
SEG_002846,AUD_001136,Premium Technology Enthusiasts,Fashion & Beauty,Luxury Goods,False
SEG_002847,AUD_001136,Value Finance Enthusiasts,Books,Streaming,False
SEG_002848,AUD_001137,Niche Food & Dining Enthusiasts,Business,Luxury Goods,True
SEG_002849,AUD_001137,Niche Parenting Enthusiasts,Real Estate,Eco-Friendly,True
SEG_002850,AUD_001138,Premium Music Enthusiasts,Fashion & Beauty,Luxury Goods,True
SEG_002851,AUD_001138,Core Real Estate Enthusiasts,Books,Social Causes,True
SEG_002852,AUD_001138,Value Environment Enthusiasts,Fitness,Investment,False
SEG_002853,AUD_001139,Niche Technology Enthusiasts,Music,Luxury Goods,False
SEG_002854,AUD_001139,Emerging Pets Enthusiasts,Travel,Mobile Apps,False
SEG_002855,AUD_001139,Emerging Music Enthusiasts,Home & Garden,Budget Shopping,True
SEG_002856,AUD_001139,Premium Business Enthusiasts,Real Estate,Local Events,True
SEG_002857,AUD_001140,Core Food & Dining Enthusiasts,Food & Dining,Career Development,False
SEG_002858,AUD_001140,Premium Food & Dining Enthusiasts,Parenting,Eco-Friendly,False
SEG_002859,AUD_001141,Niche Pets Enthusiasts,Politics,Cooking,False
SEG_002860,AUD_001142,Niche Sports Enthusiasts,Real Estate,International News,True
SEG_002861,AUD_001142,Premium Health & Wellness Enthusiasts,Politics,Local Events,True
SEG_002862,AUD_001142,Premium Gaming Enthusiasts,Health & Wellness,Photography,True
SEG_002863,AUD_001143,Core Art & Culture Enthusiasts,Fashion & Beauty,E-commerce,False
SEG_002864,AUD_001143,Core Real Estate Enthusiasts,Business,Local Events,False
SEG_002865,AUD_001143,Niche Science Enthusiasts,Automotive,Streaming,False
SEG_002866,AUD_001144,Value Science Enthusiasts,Technology,DIY Projects,True
SEG_002867,AUD_001144,Niche Sports Enthusiasts,Automotive,Luxury Goods,True
SEG_002868,AUD_001144,Niche Travel Enthusiasts,Science,Social Causes,True
SEG_002869,AUD_001144,Value Parenting Enthusiasts,Outdoor Activities,International News,True
SEG_002870,AUD_001145,Core Sports Enthusiasts,Technology,Cooking,True
SEG_002871,AUD_001145,Core Automotive Enthusiasts,Science,Photography,True
SEG_002872,AUD_001146,Value Gaming Enthusiasts,Politics,Investment,False
SEG_002873,AUD_001146,Emerging Entertainment Enthusiasts,Home & Garden,Cooking,False
SEG_002874,AUD_001146,Premium Fashion & Beauty Enthusiasts,Finance,Eco-Friendly,True
SEG_002875,AUD_001146,Niche Food & Dining Enthusiasts,Pets,Social Causes,False
SEG_002876,AUD_001147,Niche Food & Dining Enthusiasts,Environment,Mobile Apps,True
SEG_002877,AUD_001148,Emerging Gaming Enthusiasts,Real Estate,Luxury Goods,False
SEG_002878,AUD_001148,Core Food & Dining Enthusiasts,Technology,Budget Shopping,False
SEG_002879,AUD_001149,Value Technology Enthusiasts,Automotive,Mobile Apps,False
SEG_002880,AUD_001149,Premium Technology Enthusiasts,Travel,Social Causes,True
SEG_002881,AUD_001150,Core Travel Enthusiasts,Fashion & Beauty,Eco-Friendly,True
SEG_002882,AUD_001150,Value Sports Enthusiasts,Real Estate,Mobile Apps,True
SEG_002883,AUD_001151,Premium Sports Enthusiasts,Fashion & Beauty,Local Events,False
SEG_002884,AUD_001151,Premium Fitness Enthusiasts,Books,Mobile Apps,False
SEG_002885,AUD_001151,Emerging Home & Garden Enthusiasts,Books,Local Events,False
SEG_002886,AUD_001152,Premium Finance Enthusiasts,Politics,Celebrity News,True
SEG_002887,AUD_001152,Core Art & Culture Enthusiasts,Home & Garden,International News,False
SEG_002888,AUD_001152,Premium Food & Dining Enthusiasts,Business,Eco-Friendly,False
SEG_002889,AUD_001152,Value Fashion & Beauty Enthusiasts,Gaming,Social Media,True
SEG_002890,AUD_001153,Core Sports Enthusiasts,Automotive,Career Development,False
SEG_002891,AUD_001153,Niche Art & Culture Enthusiasts,Travel,Social Media,False
SEG_002892,AUD_001153,Niche Entertainment Enthusiasts,Entertainment,Photography,True
SEG_002893,AUD_001154,Core Environment Enthusiasts,Entertainment,Streaming,False
SEG_002894,AUD_001154,Premium Parenting Enthusiasts,Music,Mobile Apps,False
SEG_002895,AUD_001155,Core Sports Enthusiasts,Sports,Local Events,True
SEG_002896,AUD_001155,Niche Outdoor Activities Enthusiasts,Art & Culture,E-commerce,False
SEG_002897,AUD_001155,Niche Finance Enthusiasts,Fitness,E-commerce,True
SEG_002898,AUD_001156,Niche Technology Enthusiasts,Politics,Investment,False
SEG_002899,AUD_001156,Premium Technology Enthusiasts,Art & Culture,DIY Projects,False
SEG_002900,AUD_001157,Emerging Sports Enthusiasts,Sports,Career Development,False
SEG_002901,AUD_001157,Emerging Health & Wellness Enthusiasts,Finance,Budget Shopping,False
SEG_002902,AUD_001157,Core Books Enthusiasts,Music,Social Causes,True
SEG_002903,AUD_001157,Value Travel Enthusiasts,Education,Mobile Apps,False
SEG_002904,AUD_001158,Value Gaming Enthusiasts,Automotive,Celebrity News,True
SEG_002905,AUD_001158,Core Environment Enthusiasts,Science,Local Events,False
SEG_002906,AUD_001158,Premium Food & Dining Enthusiasts,Food & Dining,Social Media,True
SEG_002907,AUD_001159,Niche Sports Enthusiasts,Outdoor Activities,Career Development,True
SEG_002908,AUD_001160,Value Finance Enthusiasts,Home & Garden,Photography,False
SEG_002909,AUD_001160,Niche Parenting Enthusiasts,Entertainment,Eco-Friendly,False
SEG_002910,AUD_001160,Niche Art & Culture Enthusiasts,Pets,Luxury Goods,False
SEG_002911,AUD_001160,Core Automotive Enthusiasts,Fashion & Beauty,Cooking,True
SEG_002912,AUD_001161,Premium Entertainment Enthusiasts,Travel,Celebrity News,False
SEG_002913,AUD_001162,Value Environment Enthusiasts,Books,Local Events,True
SEG_002914,AUD_001162,Value Home & Garden Enthusiasts,Fashion & Beauty,DIY Projects,False
SEG_002915,AUD_001162,Premium Finance Enthusiasts,Business,Mobile Apps,True
SEG_002916,AUD_001163,Core Sports Enthusiasts,Food & Dining,Streaming,True
SEG_002917,AUD_001163,Premium Health & Wellness Enthusiasts,Entertainment,Budget Shopping,True
SEG_002918,AUD_001164,Niche Outdoor Activities Enthusiasts,Pets,Budget Shopping,True
SEG_002919,AUD_001165,Emerging Technology Enthusiasts,Fashion & Beauty,Investment,False
SEG_002920,AUD_001166,Premium Home & Garden Enthusiasts,Food & Dining,Social Media,True
SEG_002921,AUD_001166,Niche Outdoor Activities Enthusiasts,Politics,Mobile Apps,True
SEG_002922,AUD_001166,Premium Politics Enthusiasts,Music,Social Causes,False
SEG_002923,AUD_001166,Niche Technology Enthusiasts,Books,Local Events,True
SEG_002924,AUD_001167,Core Parenting Enthusiasts,Education,Cooking,True
SEG_002925,AUD_001167,Premium Travel Enthusiasts,Health & Wellness,E-commerce,False
SEG_002926,AUD_001167,Value Education Enthusiasts,Parenting,Celebrity News,True
SEG_002927,AUD_001168,Core Entertainment Enthusiasts,Pets,E-commerce,True
SEG_002928,AUD_001169,Value Outdoor Activities Enthusiasts,Business,Budget Shopping,True
SEG_002929,AUD_001169,Core Food & Dining Enthusiasts,Art & Culture,DIY Projects,False
SEG_002930,AUD_001169,Premium Pets Enthusiasts,Science,DIY Projects,False
SEG_002931,AUD_001169,Value Sports Enthusiasts,Health & Wellness,Streaming,False
SEG_002932,AUD_001170,Core Food & Dining Enthusiasts,Pets,Investment,False
SEG_002933,AUD_001170,Emerging Home & Garden Enthusiasts,Technology,E-commerce,False
SEG_002934,AUD_001170,Niche Food & Dining Enthusiasts,Fashion & Beauty,Celebrity News,False
SEG_002935,AUD_001170,Niche Fashion & Beauty Enthusiasts,Environment,Cooking,False
SEG_002936,AUD_001171,Niche Technology Enthusiasts,Fashion & Beauty,Celebrity News,False
SEG_002937,AUD_001171,Emerging Health & Wellness Enthusiasts,Sports,Investment,False
SEG_002938,AUD_001171,Value Entertainment Enthusiasts,Food & Dining,Streaming,True
SEG_002939,AUD_001171,Core Business Enthusiasts,Environment,Streaming,False
SEG_002940,AUD_001172,Emerging Music Enthusiasts,Environment,Social Media,True
SEG_002941,AUD_001172,Core Outdoor Activities Enthusiasts,Environment,Cooking,True
SEG_002942,AUD_001172,Core Business Enthusiasts,Science,DIY Projects,True
SEG_002943,AUD_001172,Niche Gaming Enthusiasts,Science,Social Causes,True
SEG_002944,AUD_001173,Premium Books Enthusiasts,Food & Dining,Mobile Apps,False
SEG_002945,AUD_001173,Value Music Enthusiasts,Travel,Luxury Goods,False
SEG_002946,AUD_001173,Premium Health & Wellness Enthusiasts,Health & Wellness,Cooking,True
SEG_002947,AUD_001174,Value Finance Enthusiasts,Health & Wellness,DIY Projects,True
SEG_002948,AUD_001174,Niche Sports Enthusiasts,Finance,International News,True
SEG_002949,AUD_001174,Value Fashion & Beauty Enthusiasts,Fashion & Beauty,International News,True
SEG_002950,AUD_001175,Niche Travel Enthusiasts,Fashion & Beauty,Photography,True
SEG_002951,AUD_001175,Premium Sports Enthusiasts,Food & Dining,Cooking,True
SEG_002952,AUD_001175,Core Fitness Enthusiasts,Books,Cooking,False
SEG_002953,AUD_001175,Emerging Music Enthusiasts,Science,Career Development,True
SEG_002954,AUD_001176,Value Finance Enthusiasts,Pets,Eco-Friendly,True
SEG_002955,AUD_001176,Premium Education Enthusiasts,Fashion & Beauty,DIY Projects,False
SEG_002956,AUD_001176,Core Art & Culture Enthusiasts,Automotive,Social Causes,False
SEG_002957,AUD_001177,Premium Education Enthusiasts,Fitness,Career Development,False
SEG_002958,AUD_001177,Emerging Books Enthusiasts,Food & Dining,Social Causes,True
SEG_002959,AUD_001177,Core Fitness Enthusiasts,Education,DIY Projects,True
SEG_002960,AUD_001177,Value Real Estate Enthusiasts,Gaming,Social Media,True
SEG_002961,AUD_001178,Emerging Automotive Enthusiasts,Sports,Streaming,True
SEG_002962,AUD_001178,Niche Outdoor Activities Enthusiasts,Entertainment,Career Development,False
SEG_002963,AUD_001178,Premium Sports Enthusiasts,Finance,International News,False
SEG_002964,AUD_001179,Emerging Art & Culture Enthusiasts,Outdoor Activities,E-commerce,True
SEG_002965,AUD_001179,Premium Gaming Enthusiasts,Travel,E-commerce,True
SEG_002966,AUD_001179,Premium Outdoor Activities Enthusiasts,Health & Wellness,Budget Shopping,False
SEG_002967,AUD_001180,Emerging Music Enthusiasts,Automotive,Social Media,True
SEG_002968,AUD_001181,Premium Health & Wellness Enthusiasts,Food & Dining,Social Media,False
SEG_002969,AUD_001181,Emerging Home & Garden Enthusiasts,Parenting,Luxury Goods,True
SEG_002970,AUD_001181,Core Finance Enthusiasts,Travel,International News,False
SEG_002971,AUD_001181,Core Environment Enthusiasts,Entertainment,Streaming,True
SEG_002972,AUD_001182,Niche Entertainment Enthusiasts,Education,Local Events,False
SEG_002973,AUD_001182,Niche Music Enthusiasts,Sports,E-commerce,True
SEG_002974,AUD_001183,Premium Outdoor Activities Enthusiasts,Art & Culture,Mobile Apps,False
SEG_002975,AUD_001183,Value Fashion & Beauty Enthusiasts,Outdoor Activities,Streaming,True
SEG_002976,AUD_001183,Value Fitness Enthusiasts,Travel,Investment,False
SEG_002977,AUD_001184,Niche Music Enthusiasts,Fitness,Mobile Apps,True
SEG_002978,AUD_001184,Emerging Business Enthusiasts,Sports,Investment,False
SEG_002979,AUD_001185,Niche Technology Enthusiasts,Art & Culture,Luxury Goods,False
SEG_002980,AUD_001185,Niche Parenting Enthusiasts,Music,Career Development,True
SEG_002981,AUD_001185,Premium Science Enthusiasts,Education,Cooking,True
SEG_002982,AUD_001185,Emerging Fashion & Beauty Enthusiasts,Gaming,Luxury Goods,True
SEG_002983,AUD_001186,Value Real Estate Enthusiasts,Art & Culture,Eco-Friendly,False
SEG_002984,AUD_001186,Niche Outdoor Activities Enthusiasts,Art & Culture,Local Events,True
SEG_002985,AUD_001186,Emerging Health & Wellness Enthusiasts,Environment,Photography,False
SEG_002986,AUD_001186,Core Technology Enthusiasts,Books,Social Media,False
SEG_002987,AUD_001187,Emerging Gaming Enthusiasts,Automotive,Celebrity News,False
SEG_002988,AUD_001187,Premium Real Estate Enthusiasts,Science,Luxury Goods,True
SEG_002989,AUD_001187,Niche Automotive Enthusiasts,Sports,Celebrity News,False
SEG_002990,AUD_001187,Value Music Enthusiasts,Books,Social Causes,False
SEG_002991,AUD_001188,Value Technology Enthusiasts,Science,Celebrity News,True
SEG_002992,AUD_001188,Value Fitness Enthusiasts,Food & Dining,DIY Projects,True
SEG_002993,AUD_001189,Emerging Politics Enthusiasts,Fitness,Mobile Apps,True
SEG_002994,AUD_001189,Core Food & Dining Enthusiasts,Art & Culture,Celebrity News,True
SEG_002995,AUD_001189,Emerging Entertainment Enthusiasts,Business,Cooking,True
SEG_002996,AUD_001189,Emerging Automotive Enthusiasts,Pets,Streaming,True
SEG_002997,AUD_001190,Emerging Entertainment Enthusiasts,Food & Dining,Mobile Apps,True
SEG_002998,AUD_001191,Niche Entertainment Enthusiasts,Entertainment,Luxury Goods,True
SEG_002999,AUD_001191,Core Real Estate Enthusiasts,Pets,Luxury Goods,True
SEG_003000,AUD_001192,Value Environment Enthusiasts,Music,Local Events,False
SEG_003001,AUD_001192,Premium Technology Enthusiasts,Art & Culture,Luxury Goods,True
SEG_003002,AUD_001192,Core Outdoor Activities Enthusiasts,Fashion & Beauty,Investment,True
SEG_003003,AUD_001193,Value Outdoor Activities Enthusiasts,Technology,Photography,True
SEG_003004,AUD_001193,Premium Finance Enthusiasts,Real Estate,Investment,True
SEG_003005,AUD_001193,Value Art & Culture Enthusiasts,Outdoor Activities,Celebrity News,False
SEG_003006,AUD_001193,Emerging Music Enthusiasts,Real Estate,Career Development,True
SEG_003007,AUD_001194,Value Real Estate Enthusiasts,Automotive,E-commerce,False
